,date,time,kidmap,AR_CAT
1812,1989-12-03,1989-12-03 12:00:00,33946.0,2
1813,1989-12-03,1989-12-03 18:00:00,33946.0,2
1814,1989-12-04,1989-12-04 00:00:00,33946.0,2
1815,1989-12-04,1989-12-04 06:00:00,33946.0,2
1816,1989-12-04,1989-12-04 12:00:00,33946.0,2
1817,1989-12-04,1989-12-04 18:00:00,33946.0,2
1818,1989-12-05,1989-12-05 00:00:00,33946.0,2
1819,1989-12-05,1989-12-05 06:00:00,33946.0,2
1820,1989-12-05,1989-12-05 12:00:00,33946.0,2
1821,1989-12-05,1989-12-05 18:00:00,33946.0,2
1822,1989-12-06,1989-12-06 00:00:00,33946.0,2
1823,1989-12-06,1989-12-06 06:00:00,33946.0,2
1824,1989-12-06,1989-12-06 12:00:00,33946.0,2
1825,1989-12-06,1989-12-06 18:00:00,33946.0,2
1826,1989-12-07,1989-12-07 00:00:00,33946.0,1
1827,1989-12-07,1989-12-07 06:00:00,33946.0,1
1828,1989-12-07,1989-12-07 12:00:00,33946.0,1
1829,1989-12-07,1989-12-07 18:00:00,33946.0,1
1830,1989-12-08,1989-12-08 00:00:00,33946.0,1
1831,1989-12-08,1989-12-08 06:00:00,33946.0,1
1832,1989-12-15,1989-12-15 00:00:00,34037.0,2
1833,1989-12-15,1989-12-15 12:00:00,34037.0,2
1834,1989-12-15,1989-12-15 18:00:00,34037.0,2
1835,1989-12-16,1989-12-16 00:00:00,34037.0,1
1836,1989-12-16,1989-12-16 06:00:00,34037.0,1
1837,1989-12-16,1989-12-16 12:00:00,34037.0,1
1838,1989-12-17,1989-12-17 06:00:00,34051.0,1
1839,1989-12-17,1989-12-17 12:00:00,34051.0,1
1840,1989-12-17,1989-12-17 18:00:00,34051.0,1
1841,1989-12-23,1989-12-23 06:00:00,34090.0,3
1842,1989-12-23,1989-12-23 12:00:00,34090.0,3
1843,1989-12-24,1989-12-24 00:00:00,34096.0,3
1844,1989-12-24,1989-12-24 06:00:00,34096.0,3
1845,1989-12-25,1989-12-25 06:00:00,34103.0,3
1846,1989-12-25,1989-12-25 12:00:00,34103.0,3
1847,1989-12-25,1989-12-25 18:00:00,34103.0,3
1848,1989-12-26,1989-12-26 00:00:00,34103.0,3
1849,1989-12-26,1989-12-26 06:00:00,34103.0,3
1850,1989-12-26,1989-12-26 12:00:00,34103.0,3
1851,1989-12-26,1989-12-26 18:00:00,34103.0,3
1852,1989-12-27,1989-12-27 00:00:00,34103.0,3
1853,1989-12-27,1989-12-27 06:00:00,34103.0,3
1854,1989-12-27,1989-12-27 12:00:00,34103.0,3
1855,1990-01-04,1990-01-04 12:00:00,34180.0,2
1856,1990-01-05,1990-01-05 00:00:00,34189.0,2
1857,1990-01-05,1990-01-05 18:00:00,34186.0,2
1858,1990-01-09,1990-01-09 12:00:00,34229.0,2
1859,1990-01-10,1990-01-10 06:00:00,34229.0,2
1860,1990-01-10,1990-01-10 12:00:00,34229.0,2
1861,1990-01-15,1990-01-15 06:00:00,34284.0,2
1862,1990-01-15,1990-01-15 12:00:00,34284.0,2
1863,1990-01-15,1990-01-15 18:00:00,34284.0,2
1864,1990-01-16,1990-01-16 00:00:00,34284.0,1
1865,1990-01-16,1990-01-16 06:00:00,34284.0,1
1866,1990-01-16,1990-01-16 12:00:00,34284.0,1
1867,1990-01-16,1990-01-16 18:00:00,34284.0,1
1868,1990-01-17,1990-01-17 00:00:00,34284.0,1
1869,1990-01-17,1990-01-17 06:00:00,34284.0,1
1870,1990-01-17,1990-01-17 12:00:00,34284.0,1
1871,1990-01-17,1990-01-17 18:00:00,34284.0,1
1872,1990-01-18,1990-01-18 00:00:00,34284.0,1
1873,1990-01-18,1990-01-18 06:00:00,34284.0,1
1874,1990-01-18,1990-01-18 12:00:00,34284.0,1
1875,1990-01-18,1990-01-18 18:00:00,34284.0,1
1876,1990-01-19,1990-01-19 00:00:00,34284.0,1
1877,1990-01-19,1990-01-19 06:00:00,34284.0,1
1878,1990-01-19,1990-01-19 12:00:00,34284.0,1
1879,1990-01-19,1990-01-19 18:00:00,34284.0,1
1880,1990-01-20,1990-01-20 06:00:00,34336.0,1
1881,1990-01-20,1990-01-20 18:00:00,34340.0,1
1882,1990-01-25,1990-01-25 06:00:00,34384.0,1
1883,1990-01-25,1990-01-25 06:00:00,34388.0,1
1884,1990-01-25,1990-01-25 12:00:00,34384.0,1
1885,1990-01-25,1990-01-25 18:00:00,34384.0,1
1886,1990-01-26,1990-01-26 00:00:00,34384.0,3
1887,1990-01-26,1990-01-26 06:00:00,34384.0,3
1888,1990-01-26,1990-01-26 12:00:00,34384.0,3
1889,1990-01-26,1990-01-26 18:00:00,34384.0,3
1890,1990-01-27,1990-01-27 00:00:00,34384.0,3
1891,1990-01-27,1990-01-27 06:00:00,34384.0,3
1892,1990-01-28,1990-01-28 12:00:00,34412.0,2
1893,1990-01-28,1990-01-28 18:00:00,34412.0,2
1894,1990-01-29,1990-01-29 00:00:00,34412.0,1
1895,1990-01-29,1990-01-29 06:00:00,34426.0,1
1896,1990-01-30,1990-01-30 12:00:00,34436.0,1
1897,1990-02-03,1990-02-03 00:00:00,34444.0,2
1898,1990-02-03,1990-02-03 06:00:00,34444.0,2
1899,1990-02-03,1990-02-03 12:00:00,34444.0,2
1900,1990-02-04,1990-02-04 00:00:00,34467.0,2
1901,1990-02-04,1990-02-04 12:00:00,34467.0,2
1902,1990-02-05,1990-02-05 00:00:00,34467.0,2
1903,1990-02-05,1990-02-05 06:00:00,34467.0,2
1904,1990-02-05,1990-02-05 12:00:00,34467.0,2
1905,1990-02-05,1990-02-05 18:00:00,34467.0,2
1906,1990-02-06,1990-02-06 00:00:00,34467.0,2
1907,1990-02-06,1990-02-06 06:00:00,34467.0,2
1908,1990-02-06,1990-02-06 12:00:00,34467.0,2
1909,1990-02-06,1990-02-06 18:00:00,34467.0,2
1910,1990-02-07,1990-02-07 00:00:00,34467.0,1
1911,1990-02-07,1990-02-07 06:00:00,34467.0,1
1912,1990-02-07,1990-02-07 12:00:00,34467.0,1
1913,1990-02-10,1990-02-10 18:00:00,34507.0,2
1914,1990-02-11,1990-02-11 00:00:00,34507.0,1
1915,1990-02-11,1990-02-11 06:00:00,34507.0,1
1916,1990-02-11,1990-02-11 12:00:00,34507.0,1
1917,1990-02-11,1990-02-11 18:00:00,34507.0,1
1918,1990-02-12,1990-02-12 00:00:00,34507.0,1
1919,1990-02-12,1990-02-12 06:00:00,34507.0,1
1920,1990-02-12,1990-02-12 12:00:00,34507.0,1
1921,1990-02-13,1990-02-13 06:00:00,34533.0,3
1922,1990-02-18,1990-02-18 06:00:00,34566.0,3
1923,1990-02-19,1990-02-19 06:00:00,34574.0,3
1924,1990-02-19,1990-02-19 12:00:00,34574.0,3
1925,1990-02-19,1990-02-19 18:00:00,34574.0,3
1926,1990-02-21,1990-02-21 06:00:00,34574.0,3
1927,1990-02-26,1990-02-26 06:00:00,34641.0,1
1928,1990-03-01,1990-03-01 18:00:00,34672.0,3
1929,1990-03-02,1990-03-02 00:00:00,34672.0,3
1930,1990-03-02,1990-03-02 06:00:00,34672.0,3
1931,1990-03-02,1990-03-02 12:00:00,34672.0,3
1932,1990-03-02,1990-03-02 18:00:00,34672.0,3
1933,1990-03-03,1990-03-03 00:00:00,34672.0,3
1934,1990-03-03,1990-03-03 06:00:00,34672.0,3
1935,1990-03-03,1990-03-03 12:00:00,34672.0,3
1936,1990-03-03,1990-03-03 18:00:00,34672.0,3
1937,1990-03-04,1990-03-04 00:00:00,34672.0,3
1938,1990-03-04,1990-03-04 06:00:00,34672.0,3
1939,1990-03-04,1990-03-04 12:00:00,34672.0,3
1940,1990-03-06,1990-03-06 12:00:00,34715.0,3
1941,1990-03-08,1990-03-08 12:00:00,34742.0,3
1942,1990-03-09,1990-03-09 00:00:00,34750.0,3
1943,1990-03-09,1990-03-09 06:00:00,34750.0,3
1944,1990-03-09,1990-03-09 12:00:00,34750.0,3
1945,1990-03-13,1990-03-13 18:00:00,34800.0,2
1946,1990-03-14,1990-03-14 00:00:00,34800.0,2
1947,1990-03-14,1990-03-14 06:00:00,34800.0,2
1948,1990-03-14,1990-03-14 12:00:00,34800.0,2
1949,1990-03-14,1990-03-14 18:00:00,34800.0,2
1950,1990-03-15,1990-03-15 06:00:00,34811.0,1
1951,1990-03-15,1990-03-15 12:00:00,34811.0,1
1952,1990-03-15,1990-03-15 18:00:00,34811.0,1
1953,1990-03-18,1990-03-18 06:00:00,34828.0,2
1954,1990-03-18,1990-03-18 18:00:00,34831.0,2
1955,1990-03-19,1990-03-19 06:00:00,34833.0,2
1956,1990-03-19,1990-03-19 12:00:00,34833.0,2
1957,1990-03-19,1990-03-19 18:00:00,34833.0,2
1958,1990-03-20,1990-03-20 00:00:00,34833.0,1
1959,1990-03-20,1990-03-20 06:00:00,34833.0,1
1960,1990-03-20,1990-03-20 12:00:00,34833.0,1
1961,1990-03-20,1990-03-20 18:00:00,34833.0,1
1962,1990-03-21,1990-03-21 00:00:00,34833.0,1
1963,1990-03-21,1990-03-21 06:00:00,34833.0,1
1964,1990-03-21,1990-03-21 12:00:00,34833.0,1
1965,1990-03-21,1990-03-21 18:00:00,34833.0,1
1966,1990-03-22,1990-03-22 00:00:00,34833.0,3
1967,1990-03-22,1990-03-22 06:00:00,34833.0,3
1968,1990-03-22,1990-03-22 12:00:00,34863.0,3
1969,1990-03-22,1990-03-22 12:00:00,34833.0,3
1970,1990-03-22,1990-03-22 18:00:00,34863.0,3
1971,1990-03-23,1990-03-23 06:00:00,34863.0,3
1972,1990-03-23,1990-03-23 12:00:00,34863.0,3
1973,1990-03-23,1990-03-23 18:00:00,34863.0,3
1974,1990-03-24,1990-03-24 00:00:00,34875.0,3
1975,1990-03-24,1990-03-24 06:00:00,34875.0,3
1976,1990-03-24,1990-03-24 12:00:00,34875.0,3
1977,1990-03-24,1990-03-24 18:00:00,34875.0,3
1978,1990-03-25,1990-03-25 00:00:00,34875.0,3
1979,1990-03-25,1990-03-25 00:00:00,34883.0,3
1980,1990-03-25,1990-03-25 06:00:00,34875.0,3
1981,1990-03-25,1990-03-25 18:00:00,34885.0,3
1982,1990-03-27,1990-03-27 18:00:00,34888.0,3
1983,1990-03-28,1990-03-28 12:00:00,34888.0,3
1984,1990-03-29,1990-03-29 18:00:00,34921.0,3
1985,1990-03-31,1990-03-31 18:00:00,34945.0,3
1986,1990-04-01,1990-04-01 12:00:00,34933.0,2
1987,1990-04-01,1990-04-01 18:00:00,34933.0,2
1988,1990-04-02,1990-04-02 06:00:00,34957.0,2
1989,1990-04-05,1990-04-05 12:00:00,34984.0,1
1990,1990-04-05,1990-04-05 18:00:00,34984.0,1
1991,1990-04-06,1990-04-06 00:00:00,34984.0,1
1992,1990-04-06,1990-04-06 06:00:00,34984.0,1
1993,1990-04-06,1990-04-06 12:00:00,34984.0,1
1994,1990-04-09,1990-04-09 06:00:00,35002.0,1
1995,1990-04-09,1990-04-09 18:00:00,35003.0,1
1996,1990-04-10,1990-04-10 00:00:00,35003.0,1
1997,1990-04-10,1990-04-10 06:00:00,35003.0,1
1998,1990-04-10,1990-04-10 12:00:00,35003.0,1
1999,1990-04-10,1990-04-10 18:00:00,35003.0,1
2000,1990-04-11,1990-04-11 00:00:00,35003.0,1
2001,1990-04-13,1990-04-13 06:00:00,35039.0,3
2002,1990-04-13,1990-04-13 12:00:00,35039.0,3
2003,1990-04-13,1990-04-13 12:00:00,35011.0,3
2004,1990-04-13,1990-04-13 18:00:00,35039.0,3
2005,1990-04-14,1990-04-14 00:00:00,35039.0,3
2006,1990-04-15,1990-04-15 00:00:00,35047.0,3
2007,1990-04-16,1990-04-16 00:00:00,35054.0,3
2008,1990-04-16,1990-04-16 06:00:00,35054.0,3
2009,1990-04-16,1990-04-16 12:00:00,35054.0,3
2010,1990-04-17,1990-04-17 00:00:00,35061.0,3
2011,1990-04-17,1990-04-17 12:00:00,35066.0,3
2012,1990-04-18,1990-04-18 12:00:00,35073.0,3
2013,1990-04-19,1990-04-19 06:00:00,35073.0,3
2014,1990-04-19,1990-04-19 18:00:00,35082.0,3
2015,1990-04-20,1990-04-20 00:00:00,35082.0,3
2016,1990-04-20,1990-04-20 06:00:00,35046.0,3
2017,1990-04-20,1990-04-20 12:00:00,35046.0,3
2018,1990-04-20,1990-04-20 18:00:00,35046.0,3
2019,1990-04-21,1990-04-21 00:00:00,35090.0,3
2020,1990-04-21,1990-04-21 06:00:00,35089.0,3
2021,1990-04-28,1990-04-28 06:00:00,35149.0,3
2022,1990-04-28,1990-04-28 12:00:00,35149.0,3
2023,1990-04-28,1990-04-28 18:00:00,35149.0,3
2024,1990-04-29,1990-04-29 00:00:00,35149.0,2
2025,1990-04-29,1990-04-29 06:00:00,35149.0,2
2026,1990-04-29,1990-04-29 12:00:00,35160.0,2
2027,1990-05-13,1990-05-13 00:00:00,35252.0,3
2028,1990-05-13,1990-05-13 06:00:00,35252.0,3
2029,1990-05-13,1990-05-13 06:00:00,35247.0,3
2030,1990-05-13,1990-05-13 12:00:00,35252.0,3
2031,1990-05-13,1990-05-13 18:00:00,35252.0,3
2032,1990-05-14,1990-05-14 00:00:00,35252.0,3
2033,1990-05-14,1990-05-14 00:00:00,35256.0,3
2034,1990-05-14,1990-05-14 06:00:00,35252.0,3
2035,1990-05-14,1990-05-14 06:00:00,35256.0,3
2036,1990-05-14,1990-05-14 12:00:00,35252.0,3
2037,1990-05-14,1990-05-14 12:00:00,35256.0,3
2038,1990-05-14,1990-05-14 18:00:00,35252.0,3
2039,1990-05-14,1990-05-14 18:00:00,35256.0,3
2040,1990-05-15,1990-05-15 00:00:00,35252.0,3
2041,1990-05-15,1990-05-15 00:00:00,35256.0,3
2042,1990-05-15,1990-05-15 06:00:00,35252.0,3
2043,1990-05-15,1990-05-15 06:00:00,35256.0,3
2044,1990-05-15,1990-05-15 12:00:00,35252.0,3
2045,1990-05-15,1990-05-15 12:00:00,35256.0,3
2046,1990-05-15,1990-05-15 18:00:00,35252.0,3
2047,1990-05-18,1990-05-18 06:00:00,35284.0,3
2048,1990-05-19,1990-05-19 06:00:00,35292.0,3
2049,1990-05-20,1990-05-20 12:00:00,35301.0,3
2050,1990-05-20,1990-05-20 18:00:00,35301.0,3
2051,1990-05-21,1990-05-21 12:00:00,35308.0,3
2052,1990-05-21,1990-05-21 18:00:00,35302.0,3
2053,1990-05-22,1990-05-22 00:00:00,35302.0,3
2054,1990-05-22,1990-05-22 06:00:00,35302.0,3
2055,1990-05-22,1990-05-22 12:00:00,35302.0,3
2056,1990-12-17,1990-12-17 18:00:00,37160.0,3
2057,1990-12-18,1990-12-18 00:00:00,37160.0,3
2058,1990-12-18,1990-12-18 06:00:00,37160.0,3
2059,1990-12-18,1990-12-18 12:00:00,37160.0,3
2060,1990-12-18,1990-12-18 18:00:00,37160.0,3
2061,1990-12-19,1990-12-19 00:00:00,37160.0,1
2062,1990-12-19,1990-12-19 12:00:00,37175.0,1
2063,1990-12-21,1990-12-21 18:00:00,37189.0,2
2064,1990-12-22,1990-12-22 00:00:00,37189.0,1
2065,1990-12-22,1990-12-22 06:00:00,37189.0,1
2066,1990-12-22,1990-12-22 12:00:00,37189.0,1
2067,1990-12-22,1990-12-22 18:00:00,37189.0,1
2068,1990-12-26,1990-12-26 00:00:00,37230.0,1
2069,1990-12-26,1990-12-26 06:00:00,37230.0,1
2070,1990-12-26,1990-12-26 12:00:00,37230.0,1
2071,1990-12-26,1990-12-26 18:00:00,37230.0,1
2072,1990-12-27,1990-12-27 00:00:00,37230.0,1
2073,1990-12-27,1990-12-27 06:00:00,37230.0,1
2074,1990-12-27,1990-12-27 12:00:00,37230.0,1
2075,1990-12-27,1990-12-27 18:00:00,37230.0,1
2076,1990-12-28,1990-12-28 00:00:00,37230.0,1
2077,1990-12-28,1990-12-28 06:00:00,37230.0,1
2078,1990-12-28,1990-12-28 12:00:00,37230.0,1
2079,1990-12-28,1990-12-28 18:00:00,37230.0,1
2080,1990-12-29,1990-12-29 00:00:00,37230.0,3
2081,1990-12-29,1990-12-29 06:00:00,37230.0,3
2082,1990-12-29,1990-12-29 12:00:00,37230.0,3
2083,1990-12-29,1990-12-29 18:00:00,37230.0,3
2084,1990-12-30,1990-12-30 00:00:00,37230.0,3
2085,1990-12-30,1990-12-30 06:00:00,37230.0,3
2086,1991-01-01,1991-01-01 00:00:00,37278.0,3
2087,1991-01-01,1991-01-01 06:00:00,37278.0,3
2088,1991-01-01,1991-01-01 12:00:00,37284.0,3
2089,1991-01-01,1991-01-01 18:00:00,37284.0,3
2090,1991-01-02,1991-01-02 00:00:00,37284.0,3
2091,1991-01-02,1991-01-02 06:00:00,37284.0,3
2092,1991-01-02,1991-01-02 12:00:00,37284.0,3
2093,1991-01-02,1991-01-02 18:00:00,37284.0,3
2094,1991-01-03,1991-01-03 00:00:00,37284.0,3
2095,1991-01-03,1991-01-03 06:00:00,37284.0,3
2096,1991-01-03,1991-01-03 12:00:00,37284.0,3
2097,1991-01-06,1991-01-06 06:00:00,37326.0,1
2098,1991-01-09,1991-01-09 00:00:00,37350.0,3
2099,1991-01-09,1991-01-09 18:00:00,37354.0,3
2100,1991-01-10,1991-01-10 00:00:00,37354.0,3
2101,1991-01-15,1991-01-15 00:00:00,37381.0,1
2102,1991-01-15,1991-01-15 06:00:00,37381.0,1
2103,1991-01-19,1991-01-19 12:00:00,37417.0,2
2104,1991-01-20,1991-01-20 06:00:00,37417.0,2
2105,1991-01-20,1991-01-20 12:00:00,37417.0,2
2106,1991-01-21,1991-01-21 12:00:00,37417.0,2
2107,1991-01-23,1991-01-23 18:00:00,37455.0,2
2108,1991-01-24,1991-01-24 06:00:00,37457.0,2
2109,1991-01-24,1991-01-24 12:00:00,37457.0,2
2110,1991-01-24,1991-01-24 18:00:00,37457.0,2
2111,1991-01-25,1991-01-25 00:00:00,37457.0,2
2112,1991-01-25,1991-01-25 06:00:00,37457.0,2
2113,1991-01-25,1991-01-25 12:00:00,37457.0,2
2114,1991-01-25,1991-01-25 18:00:00,37457.0,2
2115,1991-01-26,1991-01-26 00:00:00,37457.0,1
2116,1991-01-26,1991-01-26 06:00:00,37457.0,1
2117,1991-01-26,1991-01-26 12:00:00,37457.0,1
2118,1991-01-26,1991-01-26 18:00:00,37457.0,1
2119,1991-01-27,1991-01-27 00:00:00,37457.0,1
2120,1991-01-27,1991-01-27 06:00:00,37457.0,1
2121,1991-01-27,1991-01-27 12:00:00,37457.0,1
2122,1991-01-27,1991-01-27 18:00:00,37457.0,1
2123,1991-01-28,1991-01-28 00:00:00,37457.0,1
2124,1991-01-28,1991-01-28 06:00:00,37457.0,1
2125,1991-02-07,1991-02-07 18:00:00,37594.0,2
2126,1991-02-08,1991-02-08 00:00:00,37594.0,1
2127,1991-02-08,1991-02-08 06:00:00,37594.0,1
2128,1991-02-08,1991-02-08 12:00:00,37594.0,1
2129,1991-02-08,1991-02-08 18:00:00,37594.0,1
2130,1991-02-09,1991-02-09 00:00:00,37594.0,1
2131,1991-02-09,1991-02-09 06:00:00,37594.0,1
2132,1991-02-09,1991-02-09 12:00:00,37594.0,1
2133,1991-02-09,1991-02-09 18:00:00,37594.0,1
2134,1991-02-10,1991-02-10 00:00:00,37594.0,1
2135,1991-02-10,1991-02-10 06:00:00,37594.0,1
2136,1991-02-10,1991-02-10 12:00:00,37594.0,1
2137,1991-02-10,1991-02-10 18:00:00,37594.0,1
2138,1991-02-11,1991-02-11 00:00:00,37594.0,1
2139,1991-02-11,1991-02-11 06:00:00,37594.0,1
2140,1991-02-17,1991-02-17 06:00:00,37672.0,3
2141,1991-02-17,1991-02-17 12:00:00,37672.0,3
2142,1991-02-17,1991-02-17 18:00:00,37672.0,3
2143,1991-02-18,1991-02-18 00:00:00,37672.0,3
2144,1991-02-18,1991-02-18 06:00:00,37672.0,3
2145,1991-02-18,1991-02-18 12:00:00,37672.0,3
2146,1991-02-25,1991-02-25 18:00:00,37740.0,3
2147,1991-02-26,1991-02-26 06:00:00,37742.0,3
2148,1991-02-26,1991-02-26 12:00:00,37742.0,3
2149,1991-02-26,1991-02-26 18:00:00,37742.0,3
2150,1991-02-27,1991-02-27 00:00:00,37742.0,2
2151,1991-02-27,1991-02-27 06:00:00,37742.0,2
2152,1991-02-27,1991-02-27 12:00:00,37742.0,2
2153,1991-02-28,1991-02-28 00:00:00,37759.0,2
2154,1991-02-28,1991-02-28 06:00:00,37759.0,2
2155,1991-02-28,1991-02-28 12:00:00,37759.0,2
2156,1991-02-28,1991-02-28 18:00:00,37759.0,2
2157,1991-02-28,1991-02-28 18:00:00,37758.0,2
2158,1991-03-01,1991-03-01 00:00:00,37759.0,1
2159,1991-03-01,1991-03-01 00:00:00,37758.0,1
2160,1991-03-01,1991-03-01 06:00:00,37758.0,1
2161,1991-03-01,1991-03-01 12:00:00,37758.0,1
2162,1991-03-01,1991-03-01 18:00:00,37758.0,1
2163,1991-03-02,1991-03-02 00:00:00,37758.0,1
2164,1991-03-02,1991-03-02 06:00:00,37758.0,1
2165,1991-03-02,1991-03-02 12:00:00,37758.0,1
2166,1991-03-03,1991-03-03 00:00:00,37784.0,1
2167,1991-03-03,1991-03-03 12:00:00,37786.0,1
2168,1991-03-03,1991-03-03 18:00:00,37786.0,1
2169,1991-03-04,1991-03-04 00:00:00,37786.0,3
2170,1991-03-04,1991-03-04 06:00:00,37786.0,3
2171,1991-03-04,1991-03-04 12:00:00,37786.0,3
2172,1991-03-05,1991-03-05 00:00:00,37794.0,2
2173,1991-03-05,1991-03-05 18:00:00,37800.0,2
2174,1991-03-06,1991-03-06 06:00:00,37800.0,2
2175,1991-03-06,1991-03-06 06:00:00,37791.0,2
2176,1991-03-06,1991-03-06 12:00:00,37800.0,2
2177,1991-03-06,1991-03-06 12:00:00,37791.0,2
2178,1991-03-06,1991-03-06 18:00:00,37791.0,2
2179,1991-03-07,1991-03-07 00:00:00,37791.0,1
2180,1991-03-07,1991-03-07 06:00:00,37791.0,1
2181,1991-03-07,1991-03-07 12:00:00,37791.0,1
2182,1991-03-07,1991-03-07 18:00:00,37791.0,1
2183,1991-03-08,1991-03-08 00:00:00,37791.0,1
2184,1991-03-08,1991-03-08 06:00:00,37791.0,1
2185,1991-03-15,1991-03-15 18:00:00,37873.0,1
2186,1991-03-16,1991-03-16 00:00:00,37873.0,1
2187,1991-03-16,1991-03-16 06:00:00,37873.0,1
2188,1991-03-16,1991-03-16 12:00:00,37873.0,1
2189,1991-03-16,1991-03-16 18:00:00,37873.0,1
2190,1991-03-17,1991-03-17 00:00:00,37873.0,1
2191,1991-03-17,1991-03-17 06:00:00,37873.0,1
2192,1991-03-17,1991-03-17 12:00:00,37873.0,1
2193,1991-03-17,1991-03-17 18:00:00,37873.0,1
2194,1991-03-18,1991-03-18 00:00:00,37873.0,3
2195,1991-03-22,1991-03-22 12:00:00,37935.0,3
2196,1991-03-23,1991-03-23 06:00:00,37941.0,2
2197,1991-03-23,1991-03-23 12:00:00,37941.0,2
2198,1991-03-23,1991-03-23 12:00:00,37943.0,2
2199,1991-03-23,1991-03-23 18:00:00,37941.0,2
2200,1991-03-23,1991-03-23 18:00:00,37943.0,2
2201,1991-03-24,1991-03-24 00:00:00,37943.0,2
2202,1991-03-24,1991-03-24 06:00:00,37949.0,2
2203,1991-03-24,1991-03-24 06:00:00,37943.0,2
2204,1991-03-24,1991-03-24 12:00:00,37949.0,2
2205,1991-03-24,1991-03-24 12:00:00,37943.0,2
2206,1991-03-24,1991-03-24 18:00:00,37949.0,2
2207,1991-03-24,1991-03-24 18:00:00,37943.0,2
2208,1991-03-25,1991-03-25 00:00:00,37949.0,2
2209,1991-03-25,1991-03-25 00:00:00,37943.0,2
2210,1991-03-25,1991-03-25 06:00:00,37949.0,2
2211,1991-03-25,1991-03-25 06:00:00,37943.0,2
2212,1991-03-26,1991-03-26 12:00:00,37963.0,1
2213,1991-03-26,1991-03-26 18:00:00,37963.0,1
2214,1991-03-27,1991-03-27 06:00:00,37973.0,1
2215,1991-03-27,1991-03-27 12:00:00,37973.0,1
2216,1991-03-28,1991-03-28 06:00:00,37981.0,1
2217,1991-03-28,1991-03-28 12:00:00,37981.0,1
2218,1991-03-31,1991-03-31 12:00:00,38004.0,1
2219,1991-03-31,1991-03-31 18:00:00,38004.0,1
2220,1991-04-01,1991-04-01 00:00:00,38004.0,3
2221,1991-04-01,1991-04-01 06:00:00,38004.0,3
2222,1991-04-02,1991-04-02 12:00:00,38016.0,3
2223,1991-04-05,1991-04-05 06:00:00,38014.0,3
2224,1991-04-05,1991-04-05 12:00:00,38014.0,3
2225,1991-04-07,1991-04-07 06:00:00,38050.0,3
2226,1991-04-09,1991-04-09 06:00:00,38066.0,3
2227,1991-04-09,1991-04-09 12:00:00,38066.0,3
2228,1991-04-11,1991-04-11 06:00:00,38078.0,1
2229,1991-04-11,1991-04-11 06:00:00,38077.0,1
2230,1991-04-13,1991-04-13 18:00:00,38102.0,3
2231,1991-04-14,1991-04-14 06:00:00,38108.0,3
2232,1991-04-16,1991-04-16 00:00:00,38125.0,3
2233,1991-04-16,1991-04-16 06:00:00,38125.0,3
2234,1991-04-16,1991-04-16 12:00:00,38125.0,3
2235,1991-04-29,1991-04-29 18:00:00,38231.0,3
2236,1991-04-30,1991-04-30 00:00:00,38231.0,3
2237,1991-04-30,1991-04-30 06:00:00,38231.0,3
2238,1991-04-30,1991-04-30 12:00:00,38231.0,3
2239,1991-05-01,1991-05-01 00:00:00,38215.0,3
2240,1991-05-02,1991-05-02 18:00:00,38251.0,3
2241,1991-05-03,1991-05-03 00:00:00,38251.0,3
2242,1991-05-03,1991-05-03 06:00:00,38251.0,3
2243,1991-05-03,1991-05-03 12:00:00,38251.0,3
2244,1991-05-03,1991-05-03 18:00:00,38251.0,3
2245,1991-05-04,1991-05-04 00:00:00,38251.0,1
2246,1991-05-04,1991-05-04 06:00:00,38251.0,1
2247,1991-05-04,1991-05-04 12:00:00,38251.0,1
2248,1991-05-04,1991-05-04 18:00:00,38266.0,1
2249,1991-05-05,1991-05-05 00:00:00,38266.0,1
2250,1991-05-05,1991-05-05 12:00:00,38271.0,1
2251,1991-05-06,1991-05-06 00:00:00,38275.0,1
2252,1991-05-06,1991-05-06 06:00:00,38277.0,1
2253,1991-05-08,1991-05-08 00:00:00,38290.0,3
2254,1991-05-08,1991-05-08 06:00:00,38290.0,3
2255,1991-05-10,1991-05-10 00:00:00,38308.0,3
2256,1991-05-10,1991-05-10 06:00:00,38308.0,3
2257,1991-05-11,1991-05-11 12:00:00,38286.0,3
2258,1991-05-12,1991-05-12 12:00:00,38327.0,3
2259,1991-05-15,1991-05-15 12:00:00,38347.0,3
2260,1991-05-16,1991-05-16 12:00:00,38356.0,3
2261,1991-05-19,1991-05-19 12:00:00,38381.0,1
2262,1991-05-20,1991-05-20 00:00:00,38386.0,3
2263,1991-05-20,1991-05-20 06:00:00,38386.0,3
2264,1991-05-20,1991-05-20 12:00:00,38386.0,3
2265,1991-05-22,1991-05-22 18:00:00,38399.0,2
2266,1991-05-23,1991-05-23 00:00:00,38399.0,2
2267,1991-05-23,1991-05-23 06:00:00,38399.0,2
2268,1991-05-23,1991-05-23 06:00:00,38418.0,2
2269,1991-05-23,1991-05-23 12:00:00,38399.0,2
2270,1991-05-23,1991-05-23 12:00:00,38418.0,2
2271,1991-05-23,1991-05-23 18:00:00,38399.0,2
2272,1991-05-23,1991-05-23 18:00:00,38418.0,2
2273,1991-05-24,1991-05-24 00:00:00,38399.0,1
2274,1991-05-24,1991-05-24 06:00:00,38399.0,1
2275,1991-05-26,1991-05-26 06:00:00,38436.0,3
2276,1991-05-27,1991-05-27 06:00:00,38442.0,3
2277,1991-05-29,1991-05-29 06:00:00,38459.0,3
